,dataset,data_config_signature,run_id,robustness_method,pipeline_method,pipeline_id,model_architecture,model,scenario_idx,scenario,D,D_CI_lo,D_CI_hi,err_pert,err_pert_CI_lo,err_pert_CI_hi
1103,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1b399d9e22964ab898055f22ff719dbb,fault_augmentation,fault_augmentation,fa_profholdout_simple_mix0.75_sev1.0_frac0.25,DLinear,DLinear,7,missing_data,1.1804766927634631,1.1739011239012385,1.1871626487453955,0.5162299795128406,0.5117470107481629,0.5204441130656936
1104,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,0,drift,1.1491766864394939,1.1444270491306705,1.1539359380378738,0.5064804633319377,0.502121897398606,0.5108921467212587
1105,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,1,attenuation,1.11645496120188,1.1117971570895504,1.1211110392587742,0.49205890853106976,0.48815143779609355,0.4962593617931008
1106,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,2,noise,1.0420867852575655,1.040685288094782,1.0436717025162088,0.4592823749884963,0.4555033813725412,0.46348158116303384
1107,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,3,spike,1.0242210070361126,1.0228433494194846,1.0254582592327102,0.4514083311289549,0.4474916166450456,0.45554216951832177
1108,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,4,time_stretch,1.1314016198238075,1.126578667712294,1.1359825450763528,0.4986463991001248,0.4944855597766116,0.5029852471721544
1109,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,5,time_compress,1.1769400123710634,1.1692690867016715,1.1844755613477072,0.5187166863143444,0.5136637900459394,0.523665410271231
1110,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,6,stuck_sensor,1.329760088372234,1.317332275122357,1.3434305945654013,0.5860695867106318,0.5797672891991213,0.5928217982882262
1111,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,PatchTST,PatchTST,7,missing_data,1.260872379637667,1.250925919426319,1.27092805069311,0.5557084777101874,0.5497216450337321,0.5613570494896453
1112,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,0,drift,1.0253852885270742,1.0234223190985408,1.027484360687739,0.5252789126977324,0.5215990072336792,0.529099080356583
1113,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,1,attenuation,1.1143857344216583,1.1103096879071208,1.118491385998454,0.5708715869560838,0.5669750475592911,0.5751170175754279
1114,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,2,noise,1.0385420085991575,1.0369619160009038,1.0401586447267899,0.5320187671616673,0.528343453351967,0.5357332978595792
1115,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,3,spike,1.0162043805231213,1.0149463466193698,1.017438148418519,0.5205757660582662,0.516972524059452,0.5243822223610058
1116,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,4,time_stretch,1.0895687526791475,1.0866357911048723,1.0924487662351672,0.5581584757655859,0.5544938952937721,0.562016301286146
1117,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,5,time_compress,1.0940572980872156,1.0905003516091902,1.0976128617933947,0.5604578438937664,0.5562239724802971,0.5643789802347123
1118,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,6,stuck_sensor,1.1895844645404632,1.1820448461303381,1.1973668049179795,0.6093939917877317,0.6039199074881524,0.6143226915371046
1119,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,ModernTCN,ModernTCN,7,missing_data,1.170139274712082,1.1639094709938673,1.1763996786402788,0.5994327135398984,0.5947638828725368,0.6038169480739907
1120,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,0,drift,0.9995766110168303,0.9956069471246173,1.003251829802727,0.7571331821605564,0.7514123051413522,0.7625776232366264
1121,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,1,attenuation,1.0602387267641746,1.0562937862148258,1.0643921830857588,0.8030819370895624,0.7973153542468697,0.8090614915367216
1122,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,2,noise,1.0076195774173495,1.0064686168132826,1.008861021481686,0.7632253582656383,0.7582342645726353,0.7677737109640985
1123,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,3,spike,0.9996853643199196,0.9989041555814907,1.0004542437357706,0.7572155577719212,0.7522008163286,0.7616360355535895
1124,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,4,time_stretch,0.9715573437270086,0.968444063675013,0.974545117459749,0.7359098794430494,0.7308776307258754,0.7402304051478953
1125,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,5,time_compress,0.9661014109264588,0.9634672280876045,0.9686688911205611,0.7317772619754076,0.7268754567094893,0.7363157906888426
1126,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,6,stuck_sensor,0.9909227875976047,0.9866643018713799,0.9956451671242647,0.7505783100366592,0.7453532302879543,0.75599001700297
1127,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,GRU,GRU,7,missing_data,0.9931294081510674,0.9885474833444418,0.997934020066101,0.7522497233361006,0.7467969775623828,0.757457376187183
1128,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,0,drift,1.0586467555874568,1.0557035432459303,1.0615241043358383,0.501215937255323,0.4969773537489027,0.5056641268989815
1129,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,1,attenuation,1.092476956679321,1.0882538093638152,1.0969077585200233,0.5172328341647983,0.5129538745245337,0.5216318249276652
1130,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,2,noise,1.036922802742487,1.0353952472003753,1.0385621570627794,0.4909307393565774,0.48689240546226503,0.4951942563766986
1131,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,3,spike,1.0193134901958267,1.0179366222345896,1.0207319131803385,0.4825936164721847,0.47835871128153057,0.48683816142622377
1132,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,4,time_stretch,1.0658020723380832,1.0622830109035275,1.069387298359369,0.5046036194756627,0.5005010066366196,0.5090087491197884
1133,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,5,time_compress,1.0781996868632133,1.0739380834421488,1.0824310201152347,0.510473265749216,0.5060730191494525,0.5149042212598771
1134,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,6,stuck_sensor,1.1716036270826216,1.1636439377929133,1.180374829203322,0.5546953286737204,0.5491668563323095,0.5600025324835256
1135,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,TSMixer,TSMixer,7,missing_data,1.1634697153003366,1.1562172314625347,1.1709453664854272,0.5508443309769034,0.5456861471861042,0.5560173490547202
1136,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,0,drift,1.1315767197265605,1.1274735590504898,1.135628382202089,0.5095358225926757,0.5051877950616553,0.514001892134063
1137,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,1,attenuation,1.1121910854557964,1.107670481843472,1.1169258485894327,0.5008066971763968,0.49647594864130024,0.505215797277838
1138,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,2,noise,1.064148802986379,1.0623223920284057,1.0660244333650883,0.47917381670922043,0.4752368014640734,0.483471030160971
1139,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,3,spike,1.0357263195553827,1.0337464360092046,1.037876622767966,0.46637550332695243,0.46216165180440993,0.47064422171145676
1140,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,4,time_stretch,1.0939164828642822,1.0901212360418884,1.0977873831572649,0.4925778563901782,0.48851134246673433,0.49698279733631756
1141,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,5,time_compress,1.1186037244572729,1.1138953270008227,1.123291604492716,0.5036942338600755,0.49928498377557845,0.5083349784054607
1142,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,6,stuck_sensor,1.263952089255887,1.2528165251996302,1.2753862583258926,0.5691429103210568,0.5629102272962034,0.575183946746625
1143,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,adaptive_robust_loss,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,DLinear,DLinear,7,missing_data,1.1927358587173578,1.1847285714647553,1.2010582891659585,0.5370750708393752,0.5319777009649947,0.5419016784302517
1144,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,0,drift,1.0677903369586927,1.06499924914258,1.0706292284047043,0.4959790371343493,0.49191159581992777,0.5001151733366027
1145,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,1,attenuation,1.139365554138849,1.135216089812271,1.1434788761781896,0.529225083732605,0.5249765438126027,0.5335813326763361
1146,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,2,noise,1.0310954079808423,1.030168614383513,1.0321668768490981,0.47893457165062425,0.47512774771068245,0.48295136264935135
1147,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,3,spike,1.0165067955868696,1.015592620951092,1.0174816427849624,0.47215829200297593,0.46830375161122534,0.4762909233487025
1148,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,4,time_stretch,1.1008238655203015,1.0976785110112006,1.104076514092653,0.5113228149548172,0.5071530037672445,0.5154300943075494
1149,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,5,time_compress,1.1205536038526025,1.1162790268947347,1.1246937828790988,0.5204871015027165,0.516054665116109,0.5248468880086392
1150,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,6,stuck_sensor,1.2154560664236407,1.2073194777556013,1.2237253712010507,0.5645684444203973,0.559196782006137,0.5698213015317544
1151,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,ModernTCN,ModernTCN,7,missing_data,1.1879873064058148,1.1816265025447399,1.1945590575635094,0.5518094516918063,0.5467934890663624,0.5565595024648309
1152,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,0,drift,1.0709220932691308,1.0679907592643285,1.073881299633716,0.4968691201835871,0.4927177269127965,0.5011287766393274
1153,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,1,attenuation,1.1362572104695492,1.1320443647889786,1.140442701246015,0.5271822516471147,0.5228822404692695,0.5314593520547449
1154,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,2,noise,1.0302659347798395,1.0292845951751344,1.0314335329497386,0.4780061330199242,0.4741412361945957,0.4820787620900571
1155,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,3,spike,1.0156548325944685,1.0147937211277442,1.0166336041378974,0.47122711003273726,0.4673215938523412,0.4753935702389851
1156,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,4,time_stretch,1.1028490224778793,1.0996060812295798,1.1060999326021412,0.511682060663402,0.5075858183586225,0.5157969551021233
1157,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,5,time_compress,1.123994039947827,1.1196291919025017,1.1283644183534374,0.5214925840362906,0.5169974095964804,0.5258755837622285
1158,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,6,stuck_sensor,1.2166043839594787,1.2085930921216537,1.224762842761875,0.5644604343011975,0.5590750942087546,0.5696739650706202
1159,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,randomized_training,randomized_training,rt_spaceraw_std0.1_channelscontinuous,ModernTCN,ModernTCN,7,missing_data,1.1870385255113178,1.180734422620817,1.1938800701550083,0.5507429452635347,0.5458121175588109,0.5555393815883063
1160,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,0,drift,0.9946803171741186,0.9926629457879782,0.9967856474505963,0.6296522181928158,0.6253647404912115,0.6334785698542744
1161,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,1,attenuation,1.0316758619452757,1.0296468254687394,1.0339049146483403,0.6530711261838674,0.6490494369441271,0.6567006815325469
1162,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,2,noise,1.0078411313707991,1.0070626610830382,1.0086778448099705,0.6379832726120949,0.6340110432843864,0.6417354559920728
1163,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,3,spike,0.9997144773562738,0.999170084396748,1.0002512379260655,0.6328389406710863,0.6287739927564562,0.6365504131471366
1164,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,4,time_stretch,1.0161210786663961,1.0141972565921993,1.0182056451356487,0.6432246422171592,0.6390727565278113,0.6471597317361831
1165,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,5,time_compress,1.0151383189070085,1.0131633656516916,1.0172162025104867,0.6426025359466672,0.6384622387464344,0.6465249837185815
1166,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,6,stuck_sensor,1.037499494734813,1.0341501238958632,1.0412011516728956,0.6567576003611088,0.6520125608263909,0.6611149093464762
1167,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,adversarial_training,adversarial_training,advtrain_eps0.05_steps7_alpha0.02_channelsall,GRU,GRU,7,missing_data,1.0678196133760944,1.0634161763850696,1.072753299671442,0.6759508322253823,0.6712602453889325,0.6807029688772931
1168,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,0,drift,0.989233851302314,0.9874487196440261,0.9909109062498996,0.6882171855092049,0.68372748619169,0.6922749236216397
1169,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,1,attenuation,1.0155442168844326,1.0139727352153896,1.0172232971425974,0.7065214982122183,0.7023750702678413,0.7105761954020708
1170,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,2,noise,1.0060576100800533,1.005256385767031,1.006841383392107,0.6999215968579053,0.695548620167151,0.7039779081562906
1171,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,3,spike,0.9984240789983091,0.9979166859852029,0.9989212811324379,0.6946108937621117,0.6903066384036094,0.6986054584348946
1172,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,4,time_stretch,1.0122603192796193,1.0100846536685621,1.0144425743185097,0.7042368667632342,0.6995300055057555,0.7083269536237419
1173,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,5,time_compress,1.011748288618653,1.009752378596006,1.0138897797293989,0.7038806433081627,0.699209670599103,0.7079978728378564
1174,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,6,stuck_sensor,1.0335320994545543,1.0298583930761904,1.0374788743281507,0.7190357989504933,0.7141631718329713,0.7237121631262824
1175,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,randomized_training,randomized_training,rt_spaceraw_std0.2_channelscontinuous,GRU,GRU,7,missing_data,1.0585904915862097,1.0539739750359283,1.063641490832632,0.7364691046178341,0.7312761157924682,0.7418017930530757
