,dataset,pipeline_id,robustness_method,model_architecture,metric_name,delta_value
631,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,MSE_w,0.10222555986642845
632,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,D_w,0.3383629664010559
633,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,D_mean,0.12778867392177085
634,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,err_pert_ws,0.10222555986642845
635,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,err_pert_mean,0.002147933008894265
636,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,mCE_snaive,-0.0006987885843985353
637,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,relative_mCE_snaive,0.0036081032880879715
638,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,err_clean,-0.05755800532400612
639,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,tau_mean,-0.002147933008894265
640,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,MSE_test,0.04926636690795416
641,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,MSE_w,0.03374146954119206
642,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,D_w,-0.045824732927780776
643,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,D_mean,-0.032366905181468564
644,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,err_pert_ws,0.03374146954119206
645,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,err_pert_mean,0.03454930773265641
646,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,mCE_snaive,0.025217043129330263
647,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,relative_mCE_snaive,0.023852841925689483
648,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,err_clean,0.04926636690795416
649,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,ModernTCN,tau_mean,-0.03454930773265641
650,traffic,revin_affineFalse_eps1e-5,revin,GRU,MSE_test,-0.08797405438721184
651,traffic,revin_affineFalse_eps1e-5,revin,GRU,MSE_w,0.044928438645601254
652,traffic,revin_affineFalse_eps1e-5,revin,GRU,D_w,0.24738660157301617
653,traffic,revin_affineFalse_eps1e-5,revin,GRU,D_mean,0.10477444130026559
654,traffic,revin_affineFalse_eps1e-5,revin,GRU,err_pert_ws,0.044928438645601254
655,traffic,revin_affineFalse_eps1e-5,revin,GRU,err_pert_mean,-0.02733939698673782
656,traffic,revin_affineFalse_eps1e-5,revin,GRU,mCE_snaive,-0.021664060726386714
657,traffic,revin_affineFalse_eps1e-5,revin,GRU,relative_mCE_snaive,-0.017006230419206347
658,traffic,revin_affineFalse_eps1e-5,revin,GRU,err_clean,-0.08797405438721184
659,traffic,revin_affineFalse_eps1e-5,revin,GRU,tau_mean,0.02733939698673782
660,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,MSE_test,-0.10077510966956615
661,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,MSE_w,0.05367417785227302
662,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,D_w,0.3464943769625435
663,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,D_mean,0.13401522627606188
664,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,err_pert_ws,0.05367417785227302
665,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,err_pert_mean,-0.04115921471789474
666,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,mCE_snaive,-0.031770604918587575
667,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,relative_mCE_snaive,-0.027134454502194427
668,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,err_clean,-0.10077510966956615
669,traffic,revin_affineFalse_eps1e-5,revin,TSMixer,tau_mean,0.04115921471789474
670,traffic,revin_affineTrue_eps1e-5,revin,DLinear,MSE_test,-0.007531134986877519
671,traffic,revin_affineTrue_eps1e-5,revin,DLinear,MSE_w,0.08232004712522023
672,traffic,revin_affineTrue_eps1e-5,revin,DLinear,D_w,0.13470323885842195
673,traffic,revin_affineTrue_eps1e-5,revin,DLinear,D_mean,0.042335970246583976
674,traffic,revin_affineTrue_eps1e-5,revin,DLinear,err_pert_ws,0.08232004712522023
675,traffic,revin_affineTrue_eps1e-5,revin,DLinear,err_pert_mean,0.020515069327875946
676,traffic,revin_affineTrue_eps1e-5,revin,DLinear,mCE_snaive,0.013908720153621879
677,traffic,revin_affineTrue_eps1e-5,revin,DLinear,relative_mCE_snaive,0.015829022478970556
678,traffic,revin_affineTrue_eps1e-5,revin,DLinear,err_clean,-0.007531134986877519
679,traffic,revin_affineTrue_eps1e-5,revin,DLinear,tau_mean,-0.020515069327875946
680,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,MSE_test,0.0073345866876537436
681,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,MSE_w,0.008099285688970115
682,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,D_w,-0.009458436375301194
683,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,D_mean,-0.006203424709382288
684,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,err_pert_ws,0.008099285688970115
685,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,err_pert_mean,0.006783249652141443
686,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,mCE_snaive,0.01696094154665584
687,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,relative_mCE_snaive,0.016610844794895163
688,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,err_clean,0.0073345866876537436
689,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,ModernTCN,tau_mean,-0.006783249652141443
690,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,MSE_test,0.0017876474108124984
691,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,MSE_w,0.0023106817502586696
692,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,D_w,0.0002619852376246623
693,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,D_mean,-0.0010910198986704422
694,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,err_pert_ws,0.0023106817502586696
695,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,err_pert_mean,0.0017017961525747083
696,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,mCE_snaive,0.004305028844285408
697,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,relative_mCE_snaive,0.004239267095003663
698,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,err_clean,0.0017876474108124984
699,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,GRU,tau_mean,-0.0017017961525747083
700,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,MSE_test,0.0002582500688629863
701,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,MSE_w,0.002488008105028694
702,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,D_w,0.006307753291738605
703,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,D_mean,0.0035275061132429286
704,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,err_pert_ws,0.002488008105028694
705,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,err_pert_mean,0.0014926300454238817
706,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,mCE_snaive,0.0036337094329900177
707,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,relative_mCE_snaive,0.003909095452607536
708,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,err_clean,0.0002582500688629863
709,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,PatchTST,tau_mean,-0.0014926300454238817
710,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,MSE_test,-0.005141869697775137
711,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,MSE_w,-0.0031260320252855522
712,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,D_w,0.007918985473962525
713,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,D_mean,0.002094295340811847
714,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,err_pert_ws,-0.0031260320252855522
715,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,err_pert_mean,-0.0047512268406210145
716,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,mCE_snaive,-0.011955804940859682
717,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,relative_mCE_snaive,-0.011723582395327226
718,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,err_clean,-0.005141869697775137
719,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,TSMixer,tau_mean,0.0047512268406210145
720,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,MSE_test,0.0035823965232528177
721,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,MSE_w,0.005686836502466708
722,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,D_w,-0.0004327812466060621
723,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,D_mean,-0.0004385616340456533
724,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,err_pert_ws,0.005686836502466708
725,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,err_pert_mean,0.0041748483602931374
726,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,mCE_snaive,0.010337870896092172
727,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,relative_mCE_snaive,0.010356851472752782
728,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,err_clean,0.0035823965232528177
729,BeijingAir_Tiantan,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,DLinear,tau_mean,-0.0041748483602931374
730,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,MSE_test,-0.00464302722169091
731,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,MSE_w,-0.0021831158564193376
732,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,D_w,0.016160881891481793
733,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,D_mean,0.004326891686167844
734,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,err_pert_ws,-0.0021831158564193376
735,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,err_pert_mean,-0.004222498579137035
736,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,mCE_snaive,-0.010600509058949603
737,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,relative_mCE_snaive,-0.010365078074362266
738,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,err_clean,-0.00464302722169091
739,BeijingAir_Tiantan,ensemble_top5_mean,ensemble,ModernTCN,tau_mean,0.004222498579137035
740,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,MSE_test,0.00863251960142808
741,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,MSE_w,0.013205752558857753
742,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,D_w,0.008299824511878606
743,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,D_mean,0.01059235087562338
744,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,err_pert_ws,0.013205752558857753
745,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,err_pert_mean,0.012778796603185538
746,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,mCE_snaive,0.031681992324124275
747,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,relative_mCE_snaive,0.032368560213511643
748,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,err_clean,0.00863251960142808
749,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,GRU,tau_mean,-0.012778796603185538
750,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,MSE_test,-0.006967908624977259
751,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,MSE_w,-0.012163159032589466
752,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,D_w,-0.0077801119784468575
753,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,D_mean,0.0029396424889753803
754,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,err_pert_ws,-0.012163159032589466
755,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,err_pert_mean,-0.00712176737514425
756,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,mCE_snaive,-0.017634856214244654
757,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,relative_mCE_snaive,-0.017432272949914784
758,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,err_clean,-0.006967908624977259
759,BeijingAir_Tiantan,ensemble_top3_mean,ensemble,PatchTST,tau_mean,0.00712176737514425
760,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,MSE_test,-0.0407661635182594
761,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,MSE_w,-0.03436829835348476
762,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,D_w,0.03968477429347517
763,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,D_mean,0.01705287430027025
764,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,err_pert_ws,-0.03436829835348476
765,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,err_pert_mean,-0.0381178158029295
766,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,mCE_snaive,-0.09589002126757218
767,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,relative_mCE_snaive,-0.09414071325967044
768,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,err_clean,-0.0407661635182594
769,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,TSMixer,tau_mean,0.0381178158029295
770,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,MSE_test,-0.0019418236905272557
771,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,MSE_w,-0.009461736441895519
772,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,D_w,-0.01926072665103873
773,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,D_mean,-0.003378422099299394
774,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,err_pert_ws,-0.009461736441895519
775,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,err_pert_mean,-0.003447298141029731
776,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,mCE_snaive,-0.00813232227124605
777,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,relative_mCE_snaive,-0.008351982236988631
778,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,err_clean,-0.0019418236905272557
779,BeijingAir_Tiantan,ensemble_top10_mean,ensemble,DLinear,tau_mean,0.003447298141029731
780,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,MSE_test,0.005363705616519998
781,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,MSE_w,0.0021375077205477155
782,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,D_w,-0.01931431288406249
783,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,D_mean,-0.012535437159063134
784,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_pert_ws,0.0021375077205477155
785,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_pert_mean,0.0025182847208873316
786,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,mCE_snaive,0.006559235568748045
787,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,relative_mCE_snaive,0.005770162024261838
788,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_clean,0.005363705616519998
789,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,tau_mean,-0.0025182847208873316
790,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,MSE_test,0.017771155902487235
791,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,MSE_w,0.024825376492596085
792,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,D_w,0.00866886540210765
793,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,D_mean,-0.0018525183956863422
794,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,err_pert_ws,0.024825376492596085
795,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,err_pert_mean,0.01943306733312722
796,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,mCE_snaive,0.04809401810852698
797,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,relative_mCE_snaive,0.0478724267569951
798,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,err_clean,0.017771155902487235
799,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,GRU,tau_mean,-0.01943306733312722
800,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,MSE_test,-0.0044367444705581405
801,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,MSE_w,-0.027276739457728405
802,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,D_w,-0.06350065256015491
803,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,D_mean,-0.011138106239254153
804,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,err_pert_ws,-0.027276739457728405
805,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,err_pert_mean,-0.008867461643816354
806,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,mCE_snaive,-0.020646348128510073
807,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,relative_mCE_snaive,-0.021321552417263856
808,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,err_clean,-0.0044367444705581405
809,BeijingAir_Tiantan,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,PatchTST,tau_mean,0.008867461643816354
810,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,MSE_test,0.00014137966105187694
811,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,MSE_w,-0.017519801234509247
812,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,D_w,-0.049255859454915285
813,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,D_mean,-0.013570096510601815
814,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,err_pert_ws,-0.017519801234509247
815,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,err_pert_mean,-0.00472063493573327
816,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,mCE_snaive,-0.011181190061553603
817,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,relative_mCE_snaive,-0.012248026646825005
818,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,err_clean,0.00014137966105187694
819,BeijingAir_Tiantan,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,TSMixer,tau_mean,0.00472063493573327
820,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,MSE_test,0.004951417030754912
821,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,MSE_w,-0.015434603614348452
822,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,D_w,-0.07033100005820225
823,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,D_mean,-0.0180189073739645
824,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,err_pert_ws,-0.015434603614348452
825,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,err_pert_mean,-4.718446139651e-05
826,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,mCE_snaive,0.0011753241644039125
827,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,relative_mCE_snaive,5.378378411158291e-05
828,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,err_clean,0.004951417030754912
829,BeijingAir_Tiantan,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,DLinear,tau_mean,4.718446139651e-05
830,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,MSE_test,-0.009153902286179072
831,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,MSE_w,-0.01583328955357577
832,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,D_w,-0.009845503523107979
833,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,D_mean,-0.0009619581498601093
834,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,err_pert_ws,-0.01583328955357577
835,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,err_pert_mean,-0.0109499794140962
836,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,mCE_snaive,-0.026274264920061907
837,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,relative_mCE_snaive,-0.026243994081680988
838,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,err_clean,-0.009153902286179072
839,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,PatchTST,tau_mean,0.0109499794140962
840,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,MSE_test,-0.005623450970702104
841,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,MSE_w,-0.037844955482758846
842,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,D_w,-0.0995046559573074
843,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,D_mean,-0.019247499584938765
844,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,err_pert_ws,-0.037844955482758846
845,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,err_pert_mean,-0.012354267516517026
846,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,mCE_snaive,-0.028493523887290095
847,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,relative_mCE_snaive,-0.029515043387713158
848,BeijingAir_Tiantan,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,ModernTCN,err_clean,-0.005623450970702104
