,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w,D_w_CI_lo,D_w_CI_hi,D_mean,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w,worst_scenario,n_test_samples,selection_pool,mCE_snaive,relative_mCE_snaive,mPC,rPC,rho_eff,rho_eff_status
84,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,RandomizedSmoothing,RandomizedSmoothing,PatchTST,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,bf9287ea69da4512a922e1e6f4087986,,PatchTST,1806770612,MSE,0.23288732767105103,0.37304629420215496,0.271802977926732,0.33809411054342925,0.23080633580684662,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3824695018467599,1.341829506700021,1.423196587985272,1.1651961358691332,1.149436207835383,1.1844074611923638,0.467404796580298,0.4464136715987718,0.49111081200444545,0.3939459511653154,0.37341733973418784,0.4162214563132728,0.467404796580298,noise,10000,winner_pool,0.9752970136828445,0.9768500994921594,0.3939459511653154,0.8582246106180985,-0.008872043788907324,computed
85,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,RandomizedSmoothing,RandomizedSmoothing,TSMixer,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,f26ecf129f89445c806cd2def2c60008,,TSMixer,1806770612,MSE,0.2167016565799713,0.26365030182989235,0.2359859291154838,0.35371508117720657,0.21481704711914062,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1606313184243573,1.1264187571762245,1.2032388041381101,1.070190340147552,1.0599589359168669,1.0814850961329292,0.4105328010132798,0.3874275438151021,0.4386290771602648,0.37854246304035366,0.35813157702327253,0.40253741733855747,0.4105328010132798,attenuation,10000,winner_pool,0.9423702585313811,0.9369999550941561,0.37854246304035366,0.9344132183646187,0.021647594120568714,computed
86,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,RandomizedSmoothing,RandomizedSmoothing,DLinear,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,e765a57955e6486ca3ea08dd793c8c4b,,DLinear,1806770612,MSE,0.2306351512670517,0.4633398680215614,0.28499995838125747,0.33267532830146085,0.22663713991641998,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6271961280371914,1.5616463321686331,1.6906755791887256,1.2056666162362133,1.1826937055496471,1.2309776789205185,0.5413280061056386,0.5159865213287967,0.5676240176809506,0.4010955373784937,0.3805790378862803,0.424224440122203,0.5413280061056386,noise,10000,winner_pool,0.9878554234914116,0.9916844533955591,0.4010955373784937,0.829416678320038,-0.02128917349193382,computed
87,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,7c2a137a453746cdbe3d1b60a3bb7b4a,Ensemble,Ensemble,ModernTCN,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"bffc3cf719dd48b497ad3b9b0a32a8da,8c79c2c5d61249e0bcf7bd2d5f117bf2,2c1f1166701c4a1e871d89d626c7c066,f80e398bc1f241eeb62c3c54a2b88b22,7c50625d8dc34dcba6044c761c69d0f9",ModernTCN,1806770612,MSE,0.21152110397815704,0.3685683662093749,0.2526994120205951,0.29643079135019795,0.21666859090328217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5181333088135582,1.4666897315376277,1.570387768932306,1.190002151145341,1.1724529161737889,1.2104557453095894,0.4500214581066975,0.42657843342372853,0.47309058457246794,0.35275327937245127,0.3338952034674099,0.37439454212993795,0.4500214581066975,noise,10000,winner_pool,0.8708630899727949,0.8735315880505188,0.35275327937245127,0.8403346153933675,-0.008518013289625037,computed
88,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,c7c0c8ad29454524aedcf5df2111d3d2,Ensemble,Ensemble,GRU,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"a821a9e98c12454bb58f62ed3ab0772a,4717cbba34cd4d43a9ea89cd15a0fa84,24f76833b97a499c823ceb3115d02e04",GRU,1806770612,MSE,0.20092959702014923,0.2523662597564689,0.2212164521043396,0.28982737128363517,0.20813137292861938,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2594103620052266,1.2271742687846217,1.2945110174587806,1.1352748122491898,1.1218843083055456,1.1494243772862551,0.36501159458734617,0.3453884761701311,0.38704193935192344,0.32903371451870517,0.3110797636848047,0.3489982388063199,0.36501159458734617,noise,10000,winner_pool,0.8174375681558566,0.817213143870835,0.32903371451870517,0.8808439940800012,0.008653625201026527,computed
89,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f0f2eafeffce491ca7abf254bbfb2ac4,Ensemble,Ensemble,PatchTST,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"bf9287ea69da4512a922e1e6f4087986,1e50ae1bf6fe4c85abc469f9188a4804,3ff4282976f24583acdb0f2ed54cfe60",PatchTST,1806770612,MSE,0.22712843120098114,0.3611465830557572,0.26618504845902496,0.330867951849589,0.23080633580684662,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3683816365765744,1.329006873553727,1.4077349422768162,1.1646082722448656,1.1481360692111868,1.1856476088370054,0.45275362944267983,0.43141169688606823,0.4769913317445302,0.38533155374474726,0.3652848184995052,0.4086312248283694,0.45275362944267983,noise,10000,winner_pool,0.9540284480356098,0.9555087310896371,0.38533155374474726,0.8586578198284892,-0.007284928953663061,computed
90,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,353ebcf1101b470ca06070a21575ac8e,Ensemble,Ensemble,TSMixer,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"f26ecf129f89445c806cd2def2c60008,336096d7d0734f13af8aed161c7de890,4d2a2555ccb743fc82ea89a776e571cf,59d2f9644779474fa3bf6955e45a9ec5,ba620779250246b7bd8b22ff25ad1cf6,f9d0cce759e64d3f9ed0e6c8e3106b76,c042c8d758e3407ca30ea15c9d219758,573d4dde112c4d7f8337b764a190705d,60c9ca77c55d4670b97b3048434ce612,57bddc443784483d91bff04579c27cd4",TSMixer,1806770612,MSE,0.2067912369966507,0.2607267903716808,0.22668047476209965,0.3180907873567223,0.21481704711914062,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.19239710724387,1.157219471334606,1.236896458985903,1.0851489191070105,1.074167634162371,1.0983266042946764,0.3792905346850806,0.3558905814173571,0.40520157907207577,0.3451758740780452,0.3262573132310961,0.3670004472474591,0.3792905346850806,attenuation,10000,winner_pool,0.8584360422046686,0.8545828242298129,0.3451758740780452,0.9215325034124521,0.02038936780038464,computed
91,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,bf2cdbef5c834ef3aa8106834079827a,Ensemble,Ensemble,DLinear,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"e765a57955e6486ca3ea08dd793c8c4b,01b72671456f4ae5bb480533bfbfe512,b3a2a4ee28ec43e9a640c76aa4ca9271,7d6039eabeb446218f02a69511bf50d7,19cf78c7e2dc4e9095114bdeb5fd9b01,53850833cfe34b17a3429a2e91f18b63,3026c235ec6348ff832827cd550f2367,4122c88af17b47869ebd30414cf820b8,e4b2725a22f8449591387917571d7e73,34b375817aec4343990df54149f258f9",DLinear,1806770612,MSE,0.22642771899700165,0.44820415084283255,0.2785674829416639,0.3271511080876808,0.22663713991641998,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6083681826327587,1.5440171868605332,1.6705821980853233,1.2027267557709596,1.1801331708026659,1.2277466325020028,0.5261794331612764,0.5014417931223039,0.5520226276132613,0.3934733908771708,0.3730469788258696,0.4164996242943744,0.5261794331612764,noise,10000,winner_pool,0.9693852303240734,0.9729756196858177,0.3934733908771708,0.8314440459578787,-0.019050112738533742,computed
92,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,85060b2607b94afba7ae400723ffc861,ModernTCN,ModernTCN,ModernTCN,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,ModernTCN,1806770612,MSE,0.2166977822780609,0.37008357365671934,0.2553453592543168,0.30643752418840886,0.2166977822780609,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.482658114038014,1.4331169824532968,1.5291145194595557,1.17313982230011,1.1562022155744909,1.1924833197646125,0.4543420816836646,0.4309765723297461,0.4777971796357272,0.35949406267247563,0.3398575297574328,0.38157613142369906,0.4543420816836646,noise,10000,winner_pool,0.8880228346004926,0.8896668281491429,0.35949406267247563,0.8524133108356646,-0.005376928939218373,computed
93,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,83ca5bcbbe234ecba2323b66ed99090e,GRU,GRU,GRU,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,GRU,1806770612,MSE,0.20871244370937347,0.260138238902781,0.22847932756692352,0.2989660075846943,0.20871244370937347,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2597794028954556,1.2276043988194074,1.2917401757231404,1.12282994297788,1.1104641383706049,1.1368827159811825,0.3766312185210845,0.3561932763020123,0.39929397050087817,0.33568798524864685,0.31666973603347554,0.35765033450324496,0.3766312185210845,noise,10000,winner_pool,0.8338495939402593,0.8327170104143184,0.33568798524864685,0.8906068156214997,0.011055454189493386,computed
94,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,268d64b80ac342678bb036cd9076282b,PatchTST,PatchTST,PatchTST,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,train,train,fault_augmentation,baseline,,,PatchTST,1806770612,MSE,0.23188848793506622,0.3408725795944629,0.26639578347465676,0.3333991160040081,0.23188850283622742,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3126610959948664,1.2799853729752528,1.3480046855752597,1.150530523516636,1.1366374552363454,1.1681000081424107,0.4376400490175409,0.4162486474418569,0.46081119393816,0.38358585947607515,0.3633723734295452,0.4060361647260509,0.4376400490175409,noise,10000,winner_pool,0.9510169561213444,0.951619451622288,0.38358585947607515,0.8691642503698778,-0.003075180718509485,computed
95,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d8035d46cf5f4e1fb82fa36952007ecf,TSMixer,TSMixer,TSMixer,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,TSMixer,1806770612,MSE,0.21050289273262024,0.25210975024895743,0.22774911350744392,0.3589983305360336,0.21050289273262024,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1034564734954795,1.086661835271518,1.138720135574105,1.0545259482961384,1.0448323337889185,1.0655137226624252,0.39613903180405613,0.37638692969587023,0.4216043312610601,0.3785730549452414,0.35814936212349857,0.4020740504636093,0.39613903180405613,attenuation,10000,winner_pool,0.9431448734106872,0.9364755108426583,0.3785730549452414,0.9482934029416351,0.02670704535850016,computed
96,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,62c610bd88bc4766a4880fb809d3f45d,DLinear,DLinear,DLinear,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,fault_augmentation,train,train,fault_augmentation,baseline,,,DLinear,1806770612,MSE,0.22589904069900513,0.4319521836657174,0.27450411585198287,0.33404434880896294,0.22589904069900513,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5572979092255952,1.497109828632039,1.613579081016121,1.1880862704962944,1.1670482705934935,1.2113219743023447,0.5202065659888234,0.4953408875828344,0.5455303420062432,0.39687350455680404,0.3763755324080015,0.42048064513481104,0.5202065659888234,noise,10000,winner_pool,0.9786928767597234,0.9813813857069179,0.39687350455680404,0.8416897197055179,-0.015735142536410562,computed
97,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,706dc10764014afcaa70e5009a882797,PatchTST,PatchTST,PatchTST,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,PatchTST,1806770612,MSE,0.23057326674461365,0.3626437414564328,0.2673296428642449,0.3286819581883872,0.23287469148635864,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3663162450319133,1.3254505825024026,1.4055472556949746,1.1607066716060301,1.1455604080626223,1.17936761299997,0.4490834989216935,0.4266019235650524,0.474148229174843,0.3815033417057953,0.36095640241292165,0.4048264292071449,0.4490834989216935,noise,10000,winner_pool,0.9453890393297926,0.9466970099578709,0.3815033417057953,0.8615441131361242,-0.005586990316113261,computed
98,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d8193aea68954391adcc600410d1860c,ModernTCN,ModernTCN,ModernTCN,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,ModernTCN,1806770612,MSE,0.20926505327224731,0.31746773017097923,0.24067034241219032,0.29545036760118676,0.18284930288791656,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.402467770964769,1.360424392677224,1.4446021675278247,1.1664277598742343,1.1504220573753223,1.1856642427939816,0.414359618480358,0.39089029834112937,0.4379552999997128,0.3446215104350713,0.32445412192072776,0.3669781797082125,0.414359618480358,noise,10000,winner_pool,0.8529700751444544,0.8543816227371679,0.3446215104350713,0.8573184164511152,-0.0013570573854183587,computed
99,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,3e96e701a1b843b58e28e227e798802a,GRU,GRU,GRU,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,GRU,1806770612,MSE,0.21949845552444458,0.28616578498654416,0.2429922909182084,0.3426464848663061,0.20614182949066162,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.271484000839847,1.2367544652039895,1.3081181809495535,1.1423367031722798,1.1265608578641775,1.1603572728496068,0.43566952345152093,0.41124141745590953,0.4620202407508708,0.3914176558757465,0.36963953665967847,0.41580225334390364,0.43566952345152093,noise,10000,winner_pool,0.9723811777718605,0.9726781489439522,0.3914176558757465,0.8753986431697334,-0.0019280565016872586,computed
100,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f90e701acfe84dbb8310b2b954d76b17,TSMixer,TSMixer,TSMixer,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,TSMixer,1806770612,MSE,0.2078961879014969,0.2708301559487639,0.230594887593645,0.31947356792693027,0.15841694176197052,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2055417246359457,1.180195877626152,1.2485929225296497,1.1020365304590567,1.0893607314201492,1.1154143229459226,0.38513871605423045,0.36501862567433363,0.41128449929076155,0.35207154237157,0.3326561794315907,0.3747693563459122,0.38513871605423045,attenuation,10000,winner_pool,0.8748780828961452,0.8721783960501794,0.35207154237157,0.9074109363538493,0.014847989547291551,computed
101,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,06a4a44316734fe4b0a2320a5e9c8ac0,DLinear,DLinear,DLinear,arl_alo0.001_ainit1.9_slo0.001_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,DLinear,1806770612,MSE,0.23324234783649445,0.43168783095518787,0.2814808459391024,0.3285013165105105,0.154860720038414,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5434555280276436,1.4850661367608537,1.6033900262043472,1.1905599415076376,1.1678127554210005,1.2171644206074552,0.5070271729325061,0.48217973638829914,0.5341529960651431,0.39110050816993536,0.3704458364762023,0.4155818089844659,0.5070271729325061,noise,10000,winner_pool,0.9646361810117122,0.9674895923436806,0.39110050816993536,0.8399409094292837,-0.015360287283438745,computed
102,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,85f668cf69794d92a27b4f17017ff337,PatchTST,PatchTST,PatchTST,advtrain_eps0.1_steps3_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,PatchTST,1806770612,MSE,0.23517166078090668,0.31778451964266907,0.2643658430261664,0.34152645363807244,0.23517166078090668,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.259165810660164,1.224532034267111,1.3048398840491722,1.1320676504363973,1.1196492355051277,1.1478937101152795,0.4300384338570744,0.40719982488321405,0.4580663350794772,0.3866310499319279,0.3665305221779725,0.40907844487383227,0.4300384338570744,attenuation,10000,winner_pool,0.9603202410765626,0.9597504662172458,0.3866310499319279,0.8833394361322072,0.0017729535215741388,computed
103,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f0420cde0ea04422bac35a2576b86fc4,PatchTST,PatchTST,PatchTST,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,PatchTST,1806770612,MSE,0.24218128621578217,0.32981770456883047,0.2721899102685166,0.33942584147763555,0.24218128621578217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.247820738003427,1.227428928814654,1.292789180757508,1.1324748793641426,1.1202138086843354,1.147809107147898,0.4235426040100574,0.4056814691713588,0.4511914612613269,0.3843912388804579,0.36431919591299894,0.4076955598690549,0.4235426040100574,noise,10000,winner_pool,0.9546625638126527,0.9541140583370513,0.3843912388804579,0.8830217943213681,0.001975317523409237,computed
104,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,bf9287ea69da4512a922e1e6f4087986,PatchTST,PatchTST,PatchTST,baseline,baseline,train,train,baseline,,,,PatchTST,1806770612,MSE,0.23080632090568542,,,0.33783586047456626,0.23080633580684662,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3761617485550213,1.33716212551124,1.4180652704926038,1.1616686297558902,1.14613900830826,1.1802185715541753,0.4649167884752693,0.443679673176837,0.4886500577571087,0.3924533211198915,0.3720217155029261,0.41477188420754535,0.4649167884752693,noise,10000,winner_pool,0.9716633042498545,0.9729410040395519,0.3924533211198915,0.860830683023727,-0.0076301718978402655,computed
105,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,0954926880684284a2d1e51f42ef8fc2,GRU,GRU,GRU,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,GRU,1806770612,MSE,0.21352577209472656,0.26499866737013994,0.2338532771165046,0.2935204664538556,0.21352575719356537,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2328350572872404,1.2071066301598792,1.2779577749251945,1.118655926022261,1.1067538140264337,1.1327019468179214,0.3618623210756166,0.3428357380849073,0.38677521481760674,0.3283484092074239,0.3096773976741738,0.3490501921519859,0.3618623210756166,attenuation,10000,winner_pool,0.8158209838436805,0.8144504793373168,0.3283484092074239,0.8939299178039665,0.01300367024136534,computed
106,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,c08994e7448e4ec49627ff352f7a4d8f,ModernTCN,ModernTCN,ModernTCN,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,ModernTCN,1806770612,MSE,0.2221086323261261,0.298163583485332,0.24714095432320876,0.3198799763918796,0.2221086621284485,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2953548594589543,1.2568281018136231,1.3410700203249115,1.1218765000270152,1.1101363809464053,1.1369843662525347,0.41435808186283685,0.3887351240821606,0.44322864802979767,0.35886582834324615,0.3387471171585572,0.3810496908179957,0.41435808186283685,attenuation,10000,winner_pool,0.8912443426771812,0.889941798887314,0.35886582834324615,0.8913637106900087,0.008451573918589916,computed
107,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,ff851d62b9a74fb5b20f05187e60de8e,TSMixer,TSMixer,TSMixer,advtrain_eps0.1_steps3_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,TSMixer,1806770612,MSE,0.2066575139760971,0.263329314657875,0.2273501548443067,0.3458465660181333,0.2066574990749359,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1479505457680765,1.1298701909279776,1.1684986339821157,1.071887734833942,1.0610885583147565,1.0840813192129963,0.39701475421253124,0.3751777307036545,0.4226262002275217,0.3707086922492743,0.35018095741747335,0.3952278050267838,0.39701475421253124,noise,10000,winner_pool,0.9219461839581558,0.9166631372517028,0.3707086922492743,0.9329335223291095,0.021879724775420828,computed
108,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a25afb6afae14c079aa7a573a25da968,DLinear,DLinear,DLinear,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,DLinear,1806770612,MSE,0.2275799959897995,0.33206892635812985,0.25820275633854667,0.3285098091940861,0.2275799959897995,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2927019277510408,1.2646370295160376,1.3310065526404227,1.1336443694718108,1.119080588231813,1.151482988865425,0.4246652636303217,0.4033659108187258,0.44996976764846536,0.37241329550913466,0.3521361481046998,0.39529977175073605,0.4246652636303217,noise,10000,winner_pool,0.9234154274247295,0.9227377647762953,0.37241329550913466,0.8821108514532837,0.0033352062926955695,computed
109,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,24f9ae74884a4895bed21cc4218b061e,ModernTCN,ModernTCN,ModernTCN,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,ModernTCN,1806770612,MSE,0.22523799538612366,0.2807726857328574,0.24724180470627957,0.3054375394303468,0.22523801028728485,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2791434789812899,1.2393308284138966,1.3238938719157975,1.116661495055625,1.1055646866743065,1.1304030787650807,0.3906984367984187,0.3660666341355981,0.4187003370010195,0.34107033942640247,0.32122697343488343,0.36279346683711206,0.3906984367984187,attenuation,10000,winner_pool,0.8482743666898667,0.8468515935295258,0.34107033942640247,0.8955265355058977,0.012061453008062661,computed
110,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f00ca3f812ad4a07a3dd523122a81df0,GRU,GRU,GRU,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,GRU,1806770612,MSE,0.22061601281166077,0.25278584054497577,0.23524477731321897,0.2964313160749269,0.22061599791049957,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2337253544618325,1.1951977362441188,1.2761022791411587,1.0956988614898928,1.0855263959555803,1.107846107017813,0.3657148304981267,0.3442238236153259,0.39124953225669146,0.32479945553324796,0.3061724471923251,0.34600559545103027,0.3657148304981267,attenuation,10000,winner_pool,0.8087411347520652,0.8060482420624416,0.32479945553324796,0.9126595227453601,0.01943633000367978,computed
111,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d99eb3f8058543958bcfd350251f3c42,TSMixer,TSMixer,TSMixer,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,TSMixer,1806770612,MSE,0.30524682998657227,0.36517548631845664,0.3242446092673927,0.46378947409983373,0.3052468001842499,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1146754924862206,1.0971941820726105,1.1343331475058547,1.054553221346781,1.0458194563448708,1.0645091444724404,0.5169747604521574,0.4945491940008925,0.5417954012812408,0.48909068393870914,0.4665732661107765,0.5129921883223205,0.5169747604521574,noise,10000,winner_pool,1.2177059784283562,1.2090176197457545,0.48909068393870914,0.9482688780020884,0.015077224619153173,computed
